1,6,3,18.45,19.06,13622083200,1,2,1,0,1,1,3,1,2,42,1,3,1,6,1,12,17,17,5414,3,4,2,1,2,1,4,2,2,2,2,2,2,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,2,1,2,2,2,2,2,1,2,2,2,2,4,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,3,3,2,8,6,1,2,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,6,3,2,1,1,2,2,2,1,2,2,2,2,2,2,1,1,3,1,1,1,1,1,1,5,5,3,3,3,2,3,3,3,3,1,3,2,3,2,2,3,2,2,5,1,3,3,1,1,1,1,1,1,1,1,1,1,1,3,1,2,1,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,1,16,1,7,1,1,2,7,3,6,0,3,9,3,3,2,3,3,3,3,3,3,2,2,2,1,2,5,1.31693161561484,1,2,
2,6,3,19.26,19.47,13622083200,1,2,1,0,1,1,3,2,2,35,1,3,1,6,1,21,21,19,5311,2,2,3,2,2,2,7,4,4,4,4,4,4,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,1,2,2,2,2,2,2,1,2,2,2,2,4,1,2,3,3,3,3,3,3,3,3,3,3,3,2,2,2,1,2,1,1,2,3,1,1,6,5,1,1,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,1,5,3,1,3,3,3,3,3,3,3,3,3,3,3,8,1,1,3,3,4,4,4,4,4,5,5,3,2,2,3,3,3,3,3,1,3,2,3,2,2,3,2,2,5,3,3,3,1,1,1,1,1,3,1,1,1,1,1,1,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,1,18,1,9,1,1,2,3,2,4,0,0,4,3,3,2,3,3,1,3,1,3,1,1,2,1,2,5,1.31693161561484,1,2,
3,6,3,20.33,20.51,13622083200,1,2,3,0,0,,3,4,8,72,1,3,1,6,1,17,10,14,9613,2,4,3,2,3,1,3,2,2,2,2,2,2,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,3,3,3,3,2,1,2,2,2,2,2,1,2,2,2,2,4,1,1,2,2,2,2,2,2,2,2,2,2,1,3,3,3,3,3,1,2,5,2,2,8,6,3,2,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,6,3,1,3,3,3,3,3,3,3,3,3,3,3,8,1,1,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,3,1,4,2,3,2,2,3,2,2,5,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,1,15,1,10,1,3,2,2,1,3,0,0,3,2,2,2,1,1,1,1,1,3,1,1,2,1,2,5,1.31693161561484,1,2,
4,6,3,18.03,18.21,13622169600,1,2,1,0,1,1,3,2,2,35,1,3,1,6,2,14,20,18,3435,2,4,1,1,3,1,2,1,2,1,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,1,2,1,2,2,2,2,1,2,2,2,2,4,1,1,2,2,2,2,2,2,2,2,2,2,1,3,3,3,3,3,1,1,2,3,1,1,6,5,1,1,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,1,2,2,2,2,2,2,2,6,3,2,2,1,2,2,2,2,2,2,2,1,2,2,4,1,3,4,4,4,4,4,4,5,5,3,3,3,3,3,3,3,3,1,4,2,4,2,2,3,3,2,5,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,1,16,1,9,1,1,2,3,10,3,1,1,5,2,2,3,3,1,1,1,1,3,1,1,2,1,2,3,1.60312289241783,1,2,
5,6,3,18.51,19.1,13622169600,1,2,3,0,0,,3,4,8,35,1,3,1,6,1,17,17,19,9112,2,4,3,2,3,2,7,4,4,4,4,4,4,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,2,2,1,2,1,1,2,2,2,2,2,1,2,2,2,2,4,1,2,3,3,3,3,3,3,3,3,3,3,3,2,1,2,2,2,1,1,2,3,2,8,6,1,2,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,6,3,1,3,3,3,3,3,3,3,3,3,3,3,8,1,2,4,4,4,1,4,4,4,5,5,3,3,3,3,3,3,3,3,2,5,2,4,2,2,2,2,2,5,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,1,2,3,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,16,1,8,1,1,2,3,11,2,0,2,4,2,2,3,2,2,1,1,1,1,1,1,2,1,2,2,1.68948283794353,1,2,
6,6,3,19.3,19.51,13622169600,1,1,1,0,1,1,3,1,3,50,1,3,1,6,4,3,25,3,3115,2,4,1,2,3,2,7,4,4,4,4,3,4,2,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,2,1,2,2,2,2,1,2,2,2,2,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,3,1,1,6,5,2,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,6,3,2,1,2,2,2,2,1,2,2,2,1,1,2,3,3,4,4,4,4,4,4,4,5,5,3,3,3,3,3,3,3,3,1,4,1,2,2,2,3,2,2,5,3,3,3,3,1,3,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,2,2,2,2,3,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,14,1,8,1,4,8,8,2,3,0,1,4,2,2,3,2,1,1,1,2,1,1,1,2,1,1,2,1.96447025747249,1,2,
7,6,3,19.57,20.17,13622169600,1,1,3,0,0,,3,4,8,40,1,3,1,6,2,3,12,3,2411,3,1,2,1,3,1,2,2,2,1,2,2,2,1,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,2,2,2,2,2,2,1,2,2,2,1,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,2,3,1,1,6,5,2,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,6,3,2,2,1,2,2,2,2,2,1,1,2,2,2,1,1,3,4,4,4,4,4,4,5,5,3,3,3,2,3,3,3,3,1,4,2,2,2,4,2,2,2,5,3,3,3,1,1,1,1,1,1,1,1,1,1,1,3,1,2,1,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,17,1,9,1,1,2,7,12,4,1,1,6,3,3,3,1,1,1,1,1,1,1,1,2,1,2,2,1.68948283794353,1,2,
8,6,3,20.19,20.37,13622169600,1,2,1,0,1,1,3,2,3,60,1,3,1,6,1,6,12,3,2411,3,1,2,1,3,1,2,1,2,2,2,2,2,1,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,1,2,2,2,2,2,2,1,2,2,2,2,4,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,2,5,2,2,8,6,1,2,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,6,3,1,3,3,3,3,3,3,3,3,3,3,3,8,1,1,3,4,4,4,4,4,4,5,5,2,2,3,2,2,3,3,2,1,4,1,4,2,4,2,2,2,5,3,3,3,3,1,1,1,1,3,1,1,1,1,1,1,1,2,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,15,1,8,5,1,2,5,1,3,0,0,3,3,2,3,3,1,1,3,1,3,1,1,2,1,2,2,1.68948283794353,1,2,
9,6,3,17.21,17.38,13622428800,1,2,1,6,0,0.5,3,1,1,40,1,3,1,6,2,17,26,19,9112,2,4,3,2,3,2,2,4,4,4,4,4,4,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,2,1,2,2,2,2,2,1,2,2,2,2,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,5,3,2,8,6,1,2,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,6,3,1,3,3,3,3,3,3,3,3,3,3,3,8,1,1,3,3,3,3,3,3,3,5,5,3,3,3,3,3,3,3,3,1,4,1,4,2,2,2,2,2,5,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,14,1,3,4,3,2,2,1,2,0,1,3,3,3,3,1,1,1,1,3,1,1,1,2,1,2,2,1.68948283794353,1,2,
10,6,3,17.4,18.05,13622428800,1,2,1,6,0,0.5,3,2,2,30,2,1,1,6,2,20,26,16,2342,2,2,1,2,1,1,3,2,2,2,2,2,2,1,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,3,3,3,3,2,1,2,2,2,2,2,1,2,2,2,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,3,1,1,6,5,1,1,2,1,2,2,2,2,2,2,2,2,1,2,2,2,1,3,3,3,3,3,3,3,3,3,3,3,3,6,3,1,3,3,3,3,3,3,3,3,3,3,3,8,3,1,3,3,3,3,3,3,3,5,5,3,3,3,3,3,3,3,3,1,3,2,3,2,2,3,2,2,5,3,3,3,1,3,3,1,1,1,1,1,1,1,1,3,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,1,18,1,11,1,1,2,4,2,3,0,0,3,3,3,3,3,2,2,1,3,2,3,3,2,1,2,5,1.31693161561484,1,2,
