1,4878,2,2,2,2,2,1,1,1,1,9,,1,1,1,2,,,,1,3,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,8,8,,,,,,,,,,,,,,7,6,,,,,,,,,,,,,,2,,,,5,4,3,1,1,3,,,,,,2,,,,,,,1,1,0,0,0,2,1,2,,,1,1,1,1,1,1,1,1,1,1,8,,,,,,,,1,1,1,2,2,2,2,2,2,2,2,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,,,,,,,,,,,,,,,1,1,,2,2,1,,,,,,3,1,1,1,3,4,1,1,1,1,,,2,,,,2,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,12,3,1,1,12,2,2,,,2,,,2,,,2,,,2,,,2,,,2,,,,,6,100,54,,,,,,,,1848,924,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,2,0,2,1,0,0,2,,1,6,2,,2,,2,2,,1,6,2,,2,,1,50,4,6,3,6,4,6,5,6,4,5,,1,,,2,3,1,,,2,3,3,5,5,5,5,1,3,2,13,,,,,,4,,,,12,3,,,,,,,1,1,1,,,5,,,1,4,2,2,2,2,1,1,2,2,3,,1,4,6,,2,1,,3,1,4,,,,1,1,,,,3,4,4,1,4,1,4,9,2,,,,,,,,2,,2,3,77,77,,,,,,,,,,,,,,56010,3,77,77,77,,,,477.874285714286,
2,1616,1,1,2,2,2,1,1,1,1,9,,1,1,1,,,,,1,3,3,3,6,6,,,,,,,,,,1,1,1,2,1,1,,,,,,,,,,6,3,3,3,2,1,,,,,,,,,,6,6,6,10,3,1,,,,,,,,,,2,,,,4,3,3,2,,,,,,,,1,3,,,7,,,1,1,0,0,0,2,1,2,,,1,1,1,1,1,1,1,1,1,11,,,,,,,,1,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,,,,,2,,2,,,5,,,,,5,,,,,,,,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,2,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,1,,2006,,7,,3,,3,,3,,0,,0,,2,,2,,2,,1,,2,,1,,1,,1,,2,,1,,2,,10,,,,,,,,,,,,,,,,,,,,1,,1,1,2,,,,6,4,0,6,1,0,0,2,,2,,2,,2,,2,2,,1,1,2,,1,1,1,99,6,6,6,6,6,6,6,6,6,,,,,,,3,1,,,3,5,5,5,5,5,5,1,2,2,13,,,,,,5,,,,12,3,,,,,,,1,1,1,,,2,,,1,1,1,1,1,2,1,2,2,1,2,6,2,,,,,2,1,,,,,,,,,,,,,,,,,1,2,6,2,,,,,,,,1,2,3,3,45,23,22,19,8,3,,,,,,,,,,,5,2,45,,,,,489.835294117647,
3,4881,1,1,2,2,2,1,1,1,1,9,,1,1,2,,,,,1,2,5,3,3,,,,,,,,,,,2,1,2,2,2,,,,,,,,,,,4,3,3,1,1,,,,,,,,,,,5,5,5,2,2,,,,,,,,,,,2,,,,5,3,3,2,,,,,,,,2,,,,,,,1,1,0,0,0,2,1,2,,,1,1,1,1,1,1,1,1,1,1,3,7,,,,,,2,1,1,1,2,3,2,2,1,2,2,2,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,1,1,,2,2,3,,,,,,3,1,1,1,2,3,2,,1,4,,,2,,,,2,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,5,3,0,5,0,0,0,2,,2,,2,,2,,2,2,,2,,1,2,1,1,1,5,6,6,6,6,6,6,6,6,4,5,,1,,,3,3,1,,,3,1,1,5,5,5,5,1,3,2,13,,,,,,5,,,,12,3,,,,,,,1,1,1,,,5,,,1,2,2,2,1,2,1,2,2,5,,,1,2,,,2,2,1,,,,,,,,,,,,,,,,,1,4,9,2,,,,,,,,1,1,2,3,25,23,24,1,1,,,,,,,,,,,39000,5,4,23,,,,,477.874285714286,
4,4889,1,1,2,1,2,1,1,1,1,9,,1,1,4,,,,,1,3,3,3,6,6,6,,,,,,,,,1,2,1,1,2,2,2,,,,,,,,,6,4,4,3,2,1,1,,,,,,,,,7,6,6,6,1,3,1,,,,,,,,,2,,,,3,3,3,1,2,3,,,,,,2,,,,,,,1,1,0,0,0,2,1,,,,1,1,1,1,1,1,1,1,1,11,,,,,,,,1,1,1,3,2,1,2,3,1,3,3,2,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,1,1,,2,2,2,,,,,,3,7,7,7,,4,2,,1,4,,,2,,,,2,,,,,,,,,2,2,,,,1,5,,10,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,,,,1,,1,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,,,,2,,,,1,1,12,3,2,2,,,2,,,1,1,2,2,,,2,,,2,,,2,,,1,12,3,,,6,135,,,94,,,,,132,3298,471.1428571,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,8,,,7,4,0,7,1,0,1,2,,1,99,2,,2,,2,2,,1,7,1,3,2,,1,99,3,6,4,6,4,6,4,6,5,,,8,,,3,1,1,8,,2,1,2,5,5,5,5,1,3,2,13,,,,,,4,,,,12,2,2,2,2,1,2,1,2,1,1,,,4,5,,1,1,2,2,2,2,1,2,1,,,,2,,,,,2,1,,,,,,,,,,,,,,,,,1,5,9,2,,,,,,,,2,,2,3,47,31,27,20,10,6,1,,,,,,,,,77,2,1,20,,,,,477.874285714286,
5,4964,1,1,2,2,2,1,1,1,1,9,,1,1,1,,,,,1,2,,,,,,,,,,,,,,2,1,,,,,,,,,,,,,,6,6,,,,,,,,,,,,,,11,11,,,,,,,,,,,,,,2,,,,3,3,1,2,,,,,,,,2,,,,,,,1,1,0,0,0,6,1,,,,1,1,1,1,1,1,1,1,1,1,,,,,,,,2,1,2,1,2,1,2,3,3,2,2,2,1,3,2,2,,,,,2,,2,,,6,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,1,3,,2,,,,,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,2,0,2,0,0,0,2,,2,,2,,2,,2,2,,1,1,1,1,1,99,1,99,6,6,6,6,6,6,6,6,4,,,8,,,3,3,2,,,2,5,5,2,3,5,5,2,3,3,14,,,,,,1,,,,12,3,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,7,2,,,,,,,,2,,4,3,51,51,,,,,,,,,,,,,,,,,51,,,,,489.835294117647,
6,1535,2,2,2,2,2,1,1,1,1,9,,1,1,1,,,,,1,3,,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,8,3,,,,,,,,,,,,,,11,6,,,,,,,,,,,,,,2,,,,5,2,3,1,2,1,,3,,,5,1,2,,,6,,,1,1,2,0,0,2,1,,,,1,1,1,1,1,1,1,1,1,11,,,,,,,,1,1,3,3,3,3,3,3,3,3,3,3,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,4,,2,2,2,1,2,2,2,2,2,2,2,2,1,1,,1,1,3,,,,,,1,2,2,2,3,5,1,1,1,4,,,2,,,,2,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,12,3,2,2,,,2,,,2,,,1,1,2,2,,,1,1,1,2,,,2,,,,,6,100,,,,55,,50,,,1305,652.5,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,2,0,2,0,0,0,2,,1,1,2,,2,,2,2,,1,1,2,,2,,1,12,1,6,1,6,1,6,4,6,5,,,8,,,2,2,1,8,,2,1,4,5,5,5,5,1,3,1,13,,,,,,4,,,,12,3,,,,,,,1,1,3,,,2,,,1,5,2,2,2,2,1,1,1,,,,2,,,,,2,1,,,,,,,,,,,,,,,,,1,6,9,2,,,,,,,,1,11,2,3,72,24,,,,,,,,,,,,,,69050,1,99,72,,,,,489.835294117647,
7,1580,2,2,2,2,2,1,1,1,1,9,,1,1,1,,,,,1,6,6,,,,,,,,,,,,,1,1,2,,,,,,,,,,,,,8,4,2,,,,,,,,,,,,,5,7,3,,,,,,,,,,,,,2,,,,4,4,1,1,1,3,,,,,,2,,,,,,,1,1,2,0,0,6,1,,,,1,1,1,1,1,1,1,1,1,11,,,,,,,,1,3,3,3,3,3,3,3,3,3,3,3,3,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,,,,,,,,,,,,,,,1,1,,5,,2,,,,,,6,1,1,9,2,6,2,,1,1,,,2,,,,2,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,12,2,2,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,,,6,97,,,,,,,,,1164,388,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,,,,3,2,0,2,0,1,0,3,,3,,3,,3,,3,3,,3,,3,,3,,1,99,6,6,6,6,6,6,6,6,6,,,,,,,1,1,8,,2,5,5,5,5,5,5,1,2,2,16,,,,,,4,,,,12,2,3,3,3,3,3,1,1,1,1,,,1,,,5,,2,2,2,2,1,1,2,1,6,,1,2,,,2,2,5,,,,,,,,,,,,,,,,,1,6,9,2,,,,,,,,2,,3,2,80,30,9,,,,,,,,,,,,,99,99,,80,,,,,489.835294117647,
8,4971,2,2,2,2,2,1,1,1,1,9,,1,1,3,5,,,,8,1,2,8,3,6,6,,,,,,,,,1,2,1,2,1,2,2,,,,,,,,,8,6,6,4,4,1,1,,,,,,,,,7,11,7,11,11,2,2,,,,,,,,,2,,,,3,3,3,1,1,3,,,,,,2,,,,,,,1,1,0,0,0,2,12,,,,1,1,1,1,1,1,1,1,1,11,,,,,,,,1,1,3,1,2,1,2,2,2,2,2,2,1,2,2,2,,,,,2,,2,,,11,,,,,4,11,,,,,,,2,2,2,1,2,2,2,2,1,2,2,2,2,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,1,1,,2,,,,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,12,3,2,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,,,6,100,,,,,,,,,1200,171.4285714,3,3,6,7,2,2,2005,2007,11,7,5,3,5,3,10,10,1,1,0,0,2,2,2,2,2,2,1,1,2,2,2,2,1,1,1,1,1,1,2,1,1,1,,,1,1,4,4,1,1,1,1,1,1,1,1,2,2,1,1,1,1,,,2,,,,,,7,4,0,7,1,1,0,2,,1,1,1,99,2,,2,2,,2,,2,,2,,1,5,5,7,4,7,4,7,4,7,4,5,,3,,,2,3,3,,,2,1,2,1,2,1,2,1,2,2,13,,,,,,1,,,,12,2,2,2,2,1,1,1,1,2,5,,,,,,,,,,,,,1,2,1,5,,1,2,,,3,2,2,,,,,,,,,,,,,,,,,1,4,9,2,,,,,,,,2,,5,3,70,50,47,29,27,5,3,,,,,,,,,,,,47,27,,,,489.835294117647,
9,4968,1,1,2,2,2,1,1,1,1,9,,2,4,1,,,,,1,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,2,,,,2,2,2,2,,,,,,,,2,,,,,,,1,1,0,0,0,2,1,,,,1,1,1,1,1,1,1,1,1,8,,,,,,,,,3,3,3,2,3,3,3,3,2,2,2,1,3,2,2,,,,,2,,2,,,6,11,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,2,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,1,1,0,1,0,0,0,2,,2,,2,,2,,2,2,,2,,2,,1,1,1,3,6,6,6,6,6,6,6,6,6,,,,,,,3,1,,,3,5,5,5,5,5,5,1,1,3,14,,,,,,1,,,,12.1,1,2,2,2,2,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,8,2,,,,,,,,2,,4,4,43,,,,,,,,,,,,,,,,,,43,,,,,489.835294117647,
10,4966,1,1,2,2,2,1,1,1,1,9,,1,1,2,3,4,,,1,2,3,3,6,6,,,,,,,,,,2,1,2,1,2,2,,,,,,,,,,8,6,4,4,1,1,,,,,,,,,,6,11,6,6,1,1,,,,,,,,,,2,,,,2,3,2,1,1,3,,,,,,2,,,,,,,1,1,0,0,0,2,12,,,,1,1,1,1,1,1,1,1,1,11,,,,,,,,1,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,,,,,2,,2,,,11,,,,,5,11,15,,,,,,2,1,2,2,2,2,2,1,1,2,2,1,3,3,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,1,9,,2,,,,,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,6,4,0,6,0,0,0,2,,1,10,2,,2,,1,1,,1,2,1,2,1,6,1,99,3,7,4,7,4,7,5,7,3,4,,1,,,2,1,1,,,2,1,2,1,3,1,3,1,3,1,13,,,,,,1,,,,12.1,1,2,1,2,2,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,9,1,2,1,2,,2,,,2,,3,4,70,54,33,32,2,0,,,,,,,,,,,,,54,33,32,,,489.835294117647,
