TRULOCG,3,Neither trust not distrust
TRULOCG,4,Somewhat trust
TRULOCG,5,Fully trust
TRURELI,-9,Break off
TRURELI,-7,Legal skip
TRURELI,-5,Not asked
TRURELI,-3,Interviewer error
TRURELI,-2,Refuse to answer
TRURELI,-1,Don't know
TRURELI,1,Fully distrust
TRURELI,2,Somewhat distrust
TRURELI,3,Neither trust not distrust
TRURELI,4,Somewhat trust
TRURELI,5,Fully trust
TRUOMB,-9,Break off
TRUOMB,-7,Legal skip
TRUOMB,-5,Not asked
TRUOMB,-3,Interviewer error
TRUOMB,-2,Refuse to answer
TRUOMB,-1,Don't know
TRUOMB,1,Fully distrust
TRUOMB,2,Somewhat distrust
TRUOMB,3,Neither trust not distrust
TRUOMB,4,Somewhat trust
TRUOMB,5,Fully trust
TRUSTEU,-9,Break off
TRUSTEU,-7,Legal skip
TRUSTEU,-5,Not asked
TRUSTEU,-3,Interviewer error
TRUSTEU,-2,Refuse to answer
TRUSTEU,-1,Don't know
TRUSTEU,1,Fully distrust
TRUSTEU,2,Somewhat distrust
TRUSTEU,3,Neither trust not distrust
TRUSTEU,4,Somewhat trust
TRUSTEU,5,Fully trust
TRUSTUN,-9,Break off
TRUSTUN,-7,Legal skip
TRUSTUN,-5,Not asked
TRUSTUN,-3,Interviewer error
TRUSTUN,-2,Refuse to answer
TRUSTUN,-1,Don't know
TRUSTUN,1,Fully distrust
TRUSTUN,2,Somewhat distrust
TRUSTUN,3,Neither trust not distrust
TRUSTUN,4,Somewhat trust
TRUSTUN,5,Fully trust
IMPISS1,-9,Break off
IMPISS1,-7,Legal skip
IMPISS1,-3,Interviewer error
IMPISS1,-2,Refuse to answer
IMPISS1,-1,Don't know
IMPISS1,1,Unaffordability of healthcare
IMPISS1,2,Corruption
IMPISS1,3,Unfairness of courts
IMPISS1,4,Unfairness of elections
IMPISS1,5,Violation of human rights
IMPISS1,6,Unemployment
IMPISS1,7,Not having NATO membership
IMPISS1,8,Lack of peace in the country
IMPISS1,9,Low pensions
IMPISS1,10,Political instability in the country
IMPISS1,11,Poverty
IMPISS1,12,Violation of property rights
IMPISS1,13,Low quality of education
IMPISS1,14,Unaffordability of professional or higher education
IMPISS1,15,Problematic relations with Russia
IMPISS1,16,Rising prices / Inflation
IMPISS1,17,Unsolved territorial conflicts
IMPISS1,18,Low wages
IMPISS1,19,Religious intolerance
IMPISS1,20,Gender inequality
IMPISS1,21,Emigration
IMPISS1,22,Other
IMPISS2,-9,Break off
IMPISS2,-7,Legal skip
IMPISS2,-5,Not applicable / Nothing else important
IMPISS2,-3,Interviewer error
IMPISS2,-2,Refuse to answer
IMPISS2,-1,Don't know
IMPISS2,1,Unaffordability of healthcare
IMPISS2,2,Corruption
IMPISS2,3,Unfairness of courts
IMPISS2,4,Unfairness of elections
IMPISS2,5,Violation of human rights
IMPISS2,6,Unemployment
IMPISS2,7,Not having NATO membership
IMPISS2,8,Lack of peace in the country
IMPISS2,9,Low pensions
IMPISS2,10,Political instability in the country
IMPISS2,11,Poverty
IMPISS2,12,Violation of property rights
IMPISS2,13,Low quality of education
IMPISS2,14,Unaffordability of professional or higher education
IMPISS2,15,Problematic relations with Russia
IMPISS2,16,Rising prices / Inflation
IMPISS2,17,Unsolved territorial conflicts
IMPISS2,18,Low wages
IMPISS2,19,Religious intolerance
IMPISS2,20,Gender inequality
IMPISS2,21,Emigration
IMPISS2,22,Other
DISCPOL,-9,Break off
DISCPOL,-7,Legal skip
DISCPOL,-3,Interviewer error
DISCPOL,-2,Refuse to answer
DISCPOL,-1,Don't know
DISCPOL,1,Never
DISCPOL,10,Always
FAIRTRT,-9,Break off
FAIRTRT,-7,Legal skip
FAIRTRT,-3,Interviewer error
FAIRTRT,-2,Refuse to answer
FAIRTRT,-1,Don't know
FAIRTRT,1,Completely disagree
FAIRTRT,2,Somewhat disagree
FAIRTRT,3,Somewhat agree
FAIRTRT,4,Completely agree
FREESPK,-9,Break off
FREESPK,-7,Legal skip
FREESPK,-3,Interviewer error
FREESPK,-2,Refuse to answer
FREESPK,-1,Don't know
FREESPK,0,No
FREESPK,1,Yes
GOVTROL,-9,Break off
GOVTROL,-7,Legal skip
GOVTROL,-3,Interviewer error
GOVTROL,-2,Refuse to answer
GOVTROL,-1,Don't know
GOVTROL,1,Agree very strongly with Statement 1
GOVTROL,2,Agree with Statement 1
GOVTROL,3,Agree with Statement 2
GOVTROL,4,Agree very strongly with Statement 2
GOVTROL,5,Agree with neither
OWNRSHP,-9,Break off
OWNRSHP,-7,Legal skip
OWNRSHP,-3,Interviewer error
OWNRSHP,-2,Refuse to answer
OWNRSHP,-1,Don't know
OWNRSHP,1,Private ownership of business should be increased
OWNRSHP,10,Government ownership of business should be increased
OBJCOUR,-9,Break off
OBJCOUR,-7,Legal skip
OBJCOUR,-3,Interviewer error
OBJCOUR,-2,Refuse to answer
OBJCOUR,-1,Don't know
OBJCOUR,1,Agree very strongly with Statement 1
OBJCOUR,2,Agree with Statement 1
OBJCOUR,3,Agree with Statement 2
OBJCOUR,4,Agree very strongly with Statement 2
OBJCOUR,5,Agree with neither
PROTEST,-9,Break off
PROTEST,-7,Legal skip
PROTEST,-3,Interviewer error
PROTEST,-2,Refuse to answer
PROTEST,-1,Don't know
PROTEST,1,Agree very strongly with Statement 1
PROTEST,2,Agree with Statement 1
PROTEST,3,Agree with Statement 2
PROTEST,4,Agree very strongly with Statement 2
PROTEST,5,Agree with neither
VOTPRCP,-9,Break off
VOTPRCP,-7,Legal skip
VOTPRCP,-3,Interviewer error
VOTPRCP,-2,Refuse to answer
VOTPRCP,-1,Don't know
VOTPRCP,1,Certainly not participate
VOTPRCP,2,Most probably not participate
VOTPRCP,3,Most probably participate
VOTPRCP,4,Certainly participate
VOTLELE,-9,Break off
VOTLELE,-7,Legal skip
VOTLELE,-3,Interviewer error
VOTLELE,-2,Refuse to answer
VOTLELE,-1,Don't know
VOTLELE,0,No
VOTLELE,1,Yes
ELCOND,-9,Break off
ELCOND,-7,Legal skip
ELCOND,-3,Interviewer error
ELCOND,-2,Refuse to answer
ELCOND,-1,Don't know
ELCOND,1,Not at all fairly
ELCOND,2,To some extent fairly
ELCOND,3,Completely fairly
ICITLAW,-9,Break off
ICITLAW,-7,Legal skip
ICITLAW,-3,Interviewer error
ICITLAW,-2,Refuse to answer
ICITLAW,-1,Don't know
ICITLAW,1,Not important at all
ICITLAW,10,Extremely important
ICITGOV,-9,Break off
ICITGOV,-7,Legal skip
ICITGOV,-3,Interviewer error
ICITGOV,-2,Refuse to answer
ICITGOV,-1,Don't know
ICITGOV,1,Not important at all
ICITGOV,10,Extremely important
ICITVOTE,-9,Break off
ICITVOTE,-7,Legal skip
ICITVOTE,-3,Interviewer error
ICITVOTE,-2,Refuse to answer
ICITVOTE,-1,Don't know
ICITVOTE,1,Not important at all
ICITVOTE,10,Extremely important
ICITTRAD,-9,Break off
ICITTRAD,-7,Legal skip
ICITTRAD,-3,Interviewer error
ICITTRAD,-2,Refuse to answer
ICITTRAD,-1,Don't know
ICITTRAD,1,Not important at all
ICITTRAD,10,Extremely important
IMPGCVW,-9,Break off
IMPGCVW,-7,Legal skip
IMPGCVW,-3,Interviewer error
IMPGCVW,-2,Refuse to answer
IMPGCVW,-1,Don't know
IMPGCVW,1,Not important at all
IMPGCVW,10,Extremely important
ICITHELP,-9,Break off
ICITHELP,-7,Legal skip
ICITHELP,-3,Interviewer error
ICITHELP,-2,Refuse to answer
ICITHELP,-1,Don't know
ICITHELP,1,Not important at all
ICITHELP,10,Extremely important
ICITOPP,-9,Break off
ICITOPP,-7,Legal skip
ICITOPP,-3,Interviewer error
ICITOPP,-2,Refuse to answer
ICITOPP,-1,Don't know
ICITOPP,1,Not important at all
ICITOPP,10,Extremely important
CNTRDEM,-9,Break off
CNTRDEM,-7,Legal skip
CNTRDEM,-3,Interviewer error
CNTRDEM,-2,Refuse to answer
CNTRDEM,-1,Don't know
CNTRDEM,1,Not a democracy
CNTRDEM,2,A democracy but with major problems
CNTRDEM,3,A democracy but with minor problems
CNTRDEM,4,A full democracy
ATTDEM,-9,Break off
ATTDEM,-7,Legal skip
ATTDEM,-3,Interviewer error
ATTDEM,-2,Refuse to answer
ATTDEM,-1,Don't know
ATTDEM,1,Democracy is preferable to any other kind of government
ATTDEM,2,In some circumstances a non-democratic can be preferred
ATTDEM,3,For someone like me it doesn't matter
NATOSUPP,-9,Break off
NATOSUPP,-7,Legal skip
NATOSUPP,-3,Interviewer error
NATOSUPP,-2,Refuse to answer
NATOSUPP,-1,Don't know
NATOSUPP,1,Don't support at all
NATOSUPP,2,Rather not support
NATOSUPP,3,Equally support and don't support
NATOSUPP,4,Rather support
NATOSUPP,5,Fully support
EUSUPP,-9,Break off
EUSUPP,-7,Legal skip
EUSUPP,-3,Interviewer error
EUSUPP,-2,Refuse to answer
EUSUPP,-1,Don't know
EUSUPP,1,Don't support at all
EUSUPP,2,Rather not support
EUSUPP,3,Equally support and don't support
EUSUPP,4,Rather support
EUSUPP,5,Fully support
EECSUPP,-9,Break off
EECSUPP,-7,Legal skip
EECSUPP,-5,Not asked
EECSUPP,-3,Interviewer error
EECSUPP,-2,Refuse to answer
EECSUPP,-1,Don't know
EECSUPP,1,Don't support at all
EECSUPP,2,Rather not support
EECSUPP,3,Equally support and don't support
EECSUPP,4,Rather support
EECSUPP,5,Fully support
MAINFRN,-9,Break-off
MAINFRN,-5,No one
MAINFRN,-3,Interviewer error
MAINFRN,-2,Refuse to answer
MAINFRN,-1,Don't know
MAINFRN,1,Armenia
MAINFRN,2,Azerbaijan
MAINFRN,3,Georgia
MAINFRN,4,Belarus
MAINFRN,5,Estonia
MAINFRN,6,Kazakhstan
MAINFRN,7,Latvia
MAINFRN,8,Lithuania
MAINFRN,9,Moldova
MAINFRN,10,China
MAINFRN,11,Czech Republic
MAINFRN,12,Ukraine
MAINFRN,13,Russia
MAINFRN,14,Uzbekistan
MAINFRN,15,Belgium
MAINFRN,16,France
MAINFRN,17,Germany
MAINFRN,18,Great Britain
MAINFRN,19,Greece
MAINFRN,20,Iran
MAINFRN,21,Israel
MAINFRN,22,Italy
MAINFRN,23,Japan
MAINFRN,24,Pakistan
MAINFRN,25,Poland
MAINFRN,26,Serbia
MAINFRN,27,Spain
MAINFRN,28,The Netherlands
MAINFRN,29,Turkey
MAINFRN,30,USA
MAINFRN,31,Venezuella
MAINFRN,32,Abkhazia
MAINFRN,33,Chechnya
MAINFRN,34,Mountainous Karabakh
MAINFRN,35,Northern Cyprus
MAINFRN,36,Ossetia
MAINFRN,37,Europe
MAINFRN,38,European Union
MAINFRN,39,All Muslim Countries
MAINFRN,40,NATO
MAINFRN,41,Western Countries
MAINFRN,42,Other
MAINFRN,43,Baltic countries
MAINFRN,95,Ourselves
MAINFRN,96,Everyone
MAINFRN,97,Ourselves
MAINFRN,98,All Countries
MAINFRN,99,Other
MAINENEM,-9,Break-off
MAINENEM,-5,No one
MAINENEM,-3,Interviewer error
MAINENEM,-2,Refuse to answer
MAINENEM,-1,Don't know
MAINENEM,1,Armenia
MAINENEM,2,Azerbaijan
MAINENEM,3,Georgia
MAINENEM,4,Belarus
MAINENEM,5,Estonia
MAINENEM,6,Kazakhstan
MAINENEM,7,Latvia
MAINENEM,8,Lithuania
MAINENEM,9,Moldova
MAINENEM,10,China
MAINENEM,11,Czech Republic
MAINENEM,12,Ukraine
MAINENEM,13,Russia
MAINENEM,14,Uzbekistan
MAINENEM,15,Belgium
MAINENEM,16,France
MAINENEM,17,Germany
MAINENEM,18,Great Britain
MAINENEM,19,Greece
MAINENEM,20,Iran
MAINENEM,21,Israel
MAINENEM,22,Italy
MAINENEM,23,Japan
MAINENEM,24,Pakistan
MAINENEM,25,Poland
MAINENEM,26,Serbia
MAINENEM,27,Spain
MAINENEM,28,The Netherlands
MAINENEM,29,Turkey
MAINENEM,30,USA
MAINENEM,31,Venezuella
MAINENEM,32,Abkhazia
MAINENEM,33,Chechnya
MAINENEM,34,Mountainous Karabakh
MAINENEM,35,Northern Cyprus
MAINENEM,36,Ossetia
MAINENEM,37,Europe
MAINENEM,38,European Union
MAINENEM,39,All Muslim Countries
MAINENEM,40,NATO
MAINENEM,41,Western Countries
MAINENEM,42,Other
MAINENEM,43,Baltic countries
MAINENEM,95,Ourselves
MAINENEM,96,Everyone
MAINENEM,97,Ourselves
MAINENEM,98,All Countries
MAINENEM,99,Other
ETHNIC,-9,Break off
ETHNIC,-7,Legal skip
ETHNIC,-3,Interviewer error
ETHNIC,-2,Refuse to answer
ETHNIC,-1,Don't know
ETHNIC,1,Armenian
ETHNIC,2,Azerbaijani
ETHNIC,3,Georgian
ETHNIC,4,Other Caucasian
ETHNIC,5,Russian
ETHNIC,6,Yezid or Kurd
ETHNIC,7,Other ethnicity
PROUDETH,-9,Break off
PROUDETH,-7,Legal skip
PROUDETH,-3,Interviewer error
PROUDETH,-2,Refuse to answer
PROUDETH,-1,Don't know
PROUDETH,1,Not proud at all
PROUDETH,10,Very proud
EDUYRS,-9,Break off
EDUYRS,-7,Legal skip
EDUYRS,-3,Interviewer error
EDUYRS,-2,Refuse to answer
EDUYRS,-1,Don't know
RESPEDU,-9,Break off
RESPEDU,-7,Legal skip
RESPEDU,-3,Interviewer error
RESPEDU,-2,Refuse to answer
RESPEDU,-1,Don't know
RESPEDU,1,No primary education
RESPEDU,2,Primary education (either complete or incomplete)
RESPEDU,3,Incomplete secondary education
RESPEDU,4,Completed secondary education
RESPEDU,5,Secondary technical education
RESPEDU,6,Incomplete higher education
RESPEDU,7,"Completed higher education (BA, MA, or Specialist degree)"
RESPEDU,8,Post-graduate degree
RFAEDUC,-9,Break off
RFAEDUC,-7,Legal skip
RFAEDUC,-3,Interviewer error
RFAEDUC,-2,Refuse to answer
RFAEDUC,-1,Don't know
RFAEDUC,1,No primary education
RFAEDUC,2,Primary education (either complete or incomplete)
RFAEDUC,3,Incomplete secondary education
RFAEDUC,4,Completed secondary education
RFAEDUC,5,Secondary technical education
RFAEDUC,6,Incomplete higher education
RFAEDUC,7,"Completed higher education (BA, MA, or Specialist degree)"
RFAEDUC,8,Post-graduate degree
RMOEDUC,-9,Break off
RMOEDUC,-7,Legal skip
RMOEDUC,-3,Interviewer error
RMOEDUC,-2,Refuse to answer
RMOEDUC,-1,Don't know
RMOEDUC,1,No primary education
RMOEDUC,2,Primary education (either complete or incomplete)
RMOEDUC,3,Incomplete secondary education
RMOEDUC,4,Completed secondary education
RMOEDUC,5,Secondary technical education
RMOEDUC,6,Incomplete higher education
RMOEDUC,7,"Completed higher education (BA, MA, or Specialist degree)"
RMOEDUC,8,Post-graduate degree
KNOWRUS,-9,Break off
KNOWRUS,-7,Legal skip
KNOWRUS,-3,Interviewer error
KNOWRUS,-2,Refuse to answer
KNOWRUS,-1,Don't know
KNOWRUS,1,No basic knowledge
KNOWRUS,2,Beginner
KNOWRUS,3,Intermediate
KNOWRUS,4,Advanced
KNOWENG,-9,Break off
KNOWENG,-7,Legal skip
KNOWENG,-3,Interviewer error
KNOWENG,-2,Refuse to answer
KNOWENG,-1,Don't know
KNOWENG,1,No basic knowledge
KNOWENG,2,Beginner
KNOWENG,3,Intermediate
KNOWENG,4,Advanced
KNOWOTH,-9,Break off
KNOWOTH,-7,Legal skip
KNOWOTH,-3,Interviewer error
KNOWOTH,-2,Refuse to answer
KNOWOTH,-1,Don't know
KNOWOTH,1,No basic knowledge
KNOWOTH,2,Beginner
KNOWOTH,3,Intermediate
KNOWOTH,4,Advanced
COMPABL,-9,Break off
COMPABL,-7,Legal skip
COMPABL,-3,Interviewer error
COMPABL,-2,Refuse to answer
COMPABL,-1,Don't know
COMPABL,1,No basic knowledge
COMPABL,2,Beginner
COMPABL,3,Intermediate
COMPABL,4,Advanced
FLMANDSC,-9,Break off
FLMANDSC,-7,Legal skip
FLMANDSC,-3,Interviewer error
FLMANDSC,-2,Refuse to answer
FLMANDSC,-1,Don't know
FLMANDSC,1,No foreign language should be mandatory
FLMANDSC,2,English
FLMANDSC,3,Russian
FLMANDSC,4,Other foreign language
UNIVADM,-9,Break off
UNIVADM,-7,Legal skip
UNIVADM,-3,Interviewer error
UNIVADM,-2,Refuse to answer
UNIVADM,-1,Don't know
UNIVADM,1,Unified admissions managed by a centralized body and based on standardized exams
UNIVADM,2,Admission managed by universities based on standardized exams
UNIVADM,3,Universities managing both exams and admission
UNIVADM,4,Other
FRQINTR,-9,Break off
FRQINTR,-7,Legal skip
FRQINTR,-3,Interviewer error
FRQINTR,-2,Refuse to answer
FRQINTR,-1,Don't know
FRQINTR,1,Every day
FRQINTR,2,At least once a week
FRQINTR,3,At least once a month
FRQINTR,4,Less often
FRQINTR,5,Never
FRQINTR,6,I don't know what the Internet is
NOINTWHY,-9,Break off
NOINTWHY,-7,Legal skip
NOINTWHY,-3,Interviewer error
NOINTWHY,-2,Refuse to answer
NOINTWHY,-1,Don't know
NOINTWHY,1,I don't have a phone line or modem or way to connect
NOINTWHY,2,I don't know how to use it
NOINTWHY,3,I'm not interested in / I don't want to use the Internet
NOINTWHY,4,I don't have access to computer
NOINTWHY,5,I'm concerned using the Internet would threaten my privacy
NOINTWHY,6,The Internet is too expensive
NOINTWHY,7,Connection is too slow in my settlement
NOINTWHY,8,I don't have time
NOINTWHY,9,The Internet is distasteful or immoral
NOINTWHY,10,I don't need the Internet
NOINTWHY,11,There is no access to the Internet in my settlement
NOINTWHY,12,I'm not allowed to use it
NOINTWHY,13,Other
INTACEM,-9,Break off
INTACEM,-7,Legal skip
INTACEM,-3,Interviewer error
INTACEM,-2,Refuse to answer
INTACEM,-1,Don't know
INTACEM,0,Not mentioned
INTACEM,1,Mentioned
INTASCNA,-9,Break off
INTASCNA,-7,Legal skip
INTASCNA,-3,Interviewer error
INTASCNA,-2,Refuse to answer
INTASCNA,-1,Don't know
INTASCNA,0,Not mentioned
INTASCNA,1,Mentioned
INTASKY,-9,Break off
INTASKY,-7,Legal skip
INTASKY,-3,Interviewer error
INTASKY,-2,Refuse to answer
INTASKY,-1,Don't know
INTASKY,0,Not mentioned
INTASKY,1,Mentioned
INTAIMSG,-9,Break off
INTAIMSG,-7,Legal skip
INTAIMSG,-3,Interviewer error
INTAIMSG,-2,Refuse to answer
INTAIMSG,-1,Don't know
INTAIMSG,0,Not mentioned
INTAIMSG,1,Mentioned
INTACFD,-9,Break off
INTACFD,-7,Legal skip
INTACFD,-3,Interviewer error
INTACFD,-2,Refuse to answer
INTACFD,-1,Don't know
INTACFD,0,Not mentioned
INTACFD,1,Mentioned
INTACBL,-9,Break off
INTACBL,-7,Legal skip
INTACBL,-3,Interviewer error
INTACBL,-2,Refuse to answer
INTACBL,-1,Don't know
INTACBL,0,Not mentioned
INTACBL,1,Mentioned
INTACIN,-9,Break off
INTACIN,-7,Legal skip
INTACIN,-3,Interviewer error
INTACIN,-2,Refuse to answer
INTACIN,-1,Don't know
INTACIN,0,Not mentioned
INTACIN,1,Mentioned
INTACSH,-9,Break off
INTACSH,-7,Legal skip
INTACSH,-3,Interviewer error
INTACSH,-2,Refuse to answer
INTACSH,-1,Don't know
INTACSH,0,Not mentioned
INTACSH,1,Mentioned
INTACNW,-9,Break off
INTACNW,-7,Legal skip
INTACNW,-3,Interviewer error
INTACNW,-2,Refuse to answer
INTACNW,-1,Don't know
INTACNW,0,Not mentioned
INTACNW,1,Mentioned
INTACEN,-9,Break off
INTACEN,-7,Legal skip
INTACEN,-3,Interviewer error
INTACEN,-2,Refuse to answer
INTACEN,-1,Don't know
INTACEN,0,Not mentioned
INTACEN,1,Mentioned
INTACGM,-9,Break off
INTACGM,-7,Legal skip
INTACGM,-3,Interviewer error
INTACGM,-2,Refuse to answer
INTACGM,-1,Don't know
INTACGM,0,Not mentioned
INTACGM,1,Mentioned
INTACDW,-9,Break off
INTACDW,-7,Legal skip
INTACDW,-3,Interviewer error
INTACDW,-2,Refuse to answer
INTACDW,-1,Don't know
INTACDW,0,Not mentioned
INTACDW,1,Mentioned
INTACOT,-9,Break off
INTACOT,-7,Legal skip
INTACOT,-3,Interviewer error
INTACOT,-2,Refuse to answer
INTACOT,-1,Don't know
INTACOT,0,Not mentioned
INTACOT,1,Mentioned
USEFBWK,-9,Break off
USEFBWK,-7,Legal skip
USEFBWK,-3,Interviewer error
USEFBWK,-2,Refuse to answer
USEFBWK,-1,Don't know
USEFBWK,0,No
USEFBWK,1,Yes
NUMFBFR,-9,Break off
NUMFBFR,-7,Legal skip
NUMFBFR,-3,Interviewer error
NUMFBFR,-2,Refuse to answer
NUMFBFR,-1,Don't know
NUMFBFR,1,Less than 50
NUMFBFR,2,51 <96> 100
NUMFBFR,3,101 <96> 250
NUMFBFR,4,251 <96> 500
NUMFBFR,5,501 <96> 1000
NUMFBFR,6,More than 1000
FBACTVT,-9,Break off
FBACTVT,-7,Legal skip
FBACTVT,-3,Interviewer error
FBACTVT,-2,Refuse to answer
FBACTVT,-1,Don't know
FBACTVT,1,Reading or viewing newsfeed
FBACTVT,2,Posting/sharing information/news/personal observations/photo
FBACTVT,3,Commenting other people's posts / photos
FBACTVT,4,Chatting
FBACTVT,5,"Creating Facebook groups / events, sending invitations"
FBACTVT,6,Other
FBOPNEXP,-9,Break off
FBOPNEXP,-7,Legal skip
FBOPNEXP,-5,Not applicable - Do not express opinions
FBOPNEXP,-3,Interviewer error
FBOPNEXP,-2,Refuse to answer
FBOPNEXP,-1,Don't know
FBOPNEXP,0,Hard
FBOPNEXP,1,Easy
IDEALNCH,-9,Break off
IDEALNCH,-7,Legal skip
IDEALNCH,-5,Whatever number the God will give us
IDEALNCH,-3,Interviewer error
IDEALNCH,-2,Refuse to answer
IDEALNCH,-1,Don't know
RELGNEW,-9,Break off
RELGNEW,-7,Legal skip
RELGNEW,-5,None
RELGNEW,-3,Interviewer error
RELGNEW,-2,Refuse to answer
RELGNEW,-1,Don't know
RELGNEW,1,Armenian Apostolic Church
RELGNEW,2,Roman Catholic Church
RELGNEW,3,Orthodox Church
RELGNEW,4,Protestant Church
RELGNEW,5,Other Christian Church or group
RELGNEW,6,Sunni Islam
RELGNEW,7,Shia Islam
RELGNEW,8,Islam
RELGNEW,9,Judaism
RELGNEW,10,Other
RELIMP,-9,Break off
RELIMP,-7,Legal skip
RELIMP,-3,Interviewer error
RELIMP,-2,Refuse to answer
RELIMP,-1,Don't know
RELIMP,1,Not at all important
RELIMP,2,Not very important
RELIMP,3,Rather important
RELIMP,4,Very important
RELSERV,-9,Break off
RELSERV,-7,Legal skip
RELSERV,-3,Interviewer error
RELSERV,-2,Refuse to answer
RELSERV,-1,Don't know
RELSERV,1,Every day
RELSERV,2,More than once a week
RELSERV,3,Once a week
RELSERV,4,At least once a month
RELSERV,5,Only on special holidays
RELSERV,6,Less often
RELSERV,7,Never
RELFAST,-9,Break off
RELFAST,-7,Legal skip
RELFAST,-5,Fasting is not required in my religion
RELFAST,-3,Interviewer error
RELFAST,-2,Refuse to answer
RELFAST,-1,Don't know
RELFAST,1,Always fast
RELFAST,2,Often fast
RELFAST,3,Sometimes fast
RELFAST,4,Rarely fast
RELFAST,5,Never fast
RLGIOUS,-9,Break off
RLGIOUS,-7,Legal skip
RLGIOUS,-3,Interviewer error
RLGIOUS,-2,Refuse to answer
RLGIOUS,-1,Don't know
RLGIOUS,1,Not at all religious
RLGIOUS,10,Very religious
MIGSHRT,-9,Break off
MIGSHRT,-7,Legal skip
MIGSHRT,-3,Interviewer error
MIGSHRT,-2,Refuse to answer
MIGSHRT,-1,Don't know
MIGSHRT,0,No
MIGSHRT,1,Yes
EMIGRAT,-9,Break off
EMIGRAT,-7,Legal skip
EMIGRAT,-3,Interviewer error
EMIGRAT,-2,Refuse to answer
EMIGRAT,-1,Don't know
EMIGRAT,0,No
EMIGRAT,1,Yes
PAYBRIB,-9,Break off
PAYBRIB,-7,Legal skip
PAYBRIB,-3,Interviewer error
PAYBRIB,-2,Refuse to answer
PAYBRIB,-1,Don't know
PAYBRIB,0,No
PAYBRIB,1,Yes
HH2RELR,-9,Break off
HH2RELR,-7,Legal skip
HH2RELR,-5,No such member in the HH
HH2RELR,-3,Interviewer error
HH2RELR,-2,Refuse to answer
HH2RELR,-1,Don't know
HH2RELR,1,Respondent
HH2RELR,2,Spouse
HH2RELR,3,Son/Daughter
HH2RELR,4,Mother/Father/Mother in law/Father in law
HH2RELR,5,Sister/Brother
HH2RELR,6,Grandmother/Grandfather
HH2RELR,7,Son in law/Daughter in law
HH2RELR,8,Grandchild
HH2RELR,9,Other person related to the head of HH
HH2RELR,10,Other person not related to the head of HH
HH3RELR,-9,Break off
HH3RELR,-7,Legal skip
HH3RELR,-5,No such member in the HH
HH3RELR,-3,Interviewer error
HH3RELR,-2,Refuse to answer
HH3RELR,-1,Don't know
HH3RELR,1,Respondent
HH3RELR,2,Spouse
HH3RELR,3,Son/Daughter
HH3RELR,4,Mother/Father/Mother in law/Father in law
HH3RELR,5,Sister/Brother
HH3RELR,6,Grandmother/Grandfather
HH3RELR,7,Son in law/Daughter in law
HH3RELR,8,Grandchild
HH3RELR,9,Other person related to the head of HH
HH3RELR,10,Other person not related to the head of HH
HH4RELR,-9,Break off
HH4RELR,-7,Legal skip
HH4RELR,-5,No such member in the HH
HH4RELR,-3,Interviewer error
HH4RELR,-2,Refuse to answer
HH4RELR,-1,Don't know
HH4RELR,1,Respondent
HH4RELR,2,Spouse
HH4RELR,3,Son/Daughter
HH4RELR,4,Mother/Father/Mother in law/Father in law
HH4RELR,5,Sister/Brother
HH4RELR,6,Grandmother/Grandfather
HH4RELR,7,Son in law/Daughter in law
HH4RELR,8,Grandchild
HH4RELR,9,Other person related to the head of HH
HH4RELR,10,Other person not related to the head of HH
HH5RELR,-9,Break off
HH5RELR,-7,Legal skip
HH5RELR,-5,No such member in the HH
HH5RELR,-3,Interviewer error
HH5RELR,-2,Refuse to answer
HH5RELR,-1,Don't know
HH5RELR,1,Respondent
HH5RELR,2,Spouse
HH5RELR,3,Son/Daughter
HH5RELR,4,Mother/Father/Mother in law/Father in law
HH5RELR,5,Sister/Brother
HH5RELR,6,Grandmother/Grandfather
HH5RELR,7,Son in law/Daughter in law
HH5RELR,8,Grandchild
HH5RELR,9,Other person related to the head of HH
HH5RELR,10,Other person not related to the head of HH
HH6RELR,-9,Break off
HH6RELR,-7,Legal skip
HH6RELR,-5,No such member in the HH
HH6RELR,-3,Interviewer error
HH6RELR,-2,Refuse to answer
HH6RELR,-1,Don't know
HH6RELR,1,Respondent
HH6RELR,2,Spouse
HH6RELR,3,Son/Daughter
HH6RELR,4,Mother/Father/Mother in law/Father in law
HH6RELR,5,Sister/Brother
HH6RELR,6,Grandmother/Grandfather
HH6RELR,7,Son in law/Daughter in law
HH6RELR,8,Grandchild
HH6RELR,9,Other person related to the head of HH
HH6RELR,10,Other person not related to the head of HH
HH7RELR,-9,Break off
HH7RELR,-7,Legal skip
HH7RELR,-5,No such member in the HH
HH7RELR,-3,Interviewer error
HH7RELR,-2,Refuse to answer
HH7RELR,-1,Don't know
HH7RELR,1,Respondent
HH7RELR,2,Spouse
HH7RELR,3,Son/Daughter
HH7RELR,4,Mother/Father/Mother in law/Father in law
HH7RELR,5,Sister/Brother
HH7RELR,6,Grandmother/Grandfather
HH7RELR,7,Son in law/Daughter in law
HH7RELR,8,Grandchild
HH7RELR,9,Other person related to the head of HH
HH7RELR,10,Other person not related to the head of HH
HH8RELR,-9,Break off
HH8RELR,-7,Legal skip
HH8RELR,-5,No such member in the HH
HH8RELR,-3,Interviewer error
HH8RELR,-2,Refuse to answer
HH8RELR,-1,Don't know
HH8RELR,1,Respondent
HH8RELR,2,Spouse
HH8RELR,3,Son/Daughter
HH8RELR,4,Mother/Father/Mother in law/Father in law
